bebedouro ii,-3.3266667,-43.0708333
bebedouro iii,-3.555,-43.0908333
bebedouuro de sao pedro,-3.25,-42.1166667
bebedovro,-6.1666667,-43.1
beberibe,-4.1833333,-38.1333333
bebida nova,-3.9327778,-42.9769444
bebida velha,-5.3333333,-35.5333333
beco,-12.45,-41.6833333
beco,-5.4666667,-40.85
becreio,-7.9333333,-43.0333333
beija-flor,-12.6833333,-38.95
beija-flor,-21.3833333,-56.2333333
beija-flor,-13.7833333,-55.2333333
beija-flor,-21.1333333,-43.0833333
beija-flor,-3.7561111,-42.2563889
beiju,-8.4833333,-37.6833333
beira alta,-20.7,-41.3
beira do rio,-13.5833333,-41.2166667
beira do rio,-6.4166667,-38.8833333
beira do tai,-21.7833333,-41.1666667
beira mar,-32.1666667,-52.1166667
beirao,-16.8333333,-41.8
beja,-1.6,-48.7833333
bejamin novais,-28.6666667,-53.6
beju,-6.5333333,-35.3
bela alianca,-5.3666667,-39.1833333
bela aurora,0.0666667,-63.9833333
bela aurora,-4.8666667,-40.2666667
bela aurora,-20.7,-41.4166667
bela aurora,-1.7666667,-46.3333333
bela aurora,-9.8166667,-37.5
bela brisa,-6.8836111,-62.6377778
bela cruz,-3.05,-40.1833333
bela cruz,-22.3666667,-45.6333333
bela estrela,-5.4833333,-46.1833333
bela flor,-12.4166667,-38.4666667
bela floresta,-20.6,-51.2666667
belagua,-3.005,-42.4483333
bela joana,-22.0166667,-42.6666667
bela lorena,-15.2166667,-46.0166667
bela manha,-23.4666667,-50.35
belamento,-7.9833333,-37.2333333
belamino dias,-17.0166667,-46.75
bela monte,-3.0833333,-51.7666667
bela nova,-15.05,-39.6833333
bela paisagem,-13.5666667,-40.8833333
bela pinta,-14.7166667,-40.6333333
belarmino,-25.1333333,-52.8166667
belarmino,-17.5166667,-52.7
belarmino ferreira,-16.8833333,-43.2
belas aguas,-5.6333333,-38.1666667
belas artes,-21.6833333,-54.3833333
bela veneza,-6.0166667,-42.0833333
bela vista (1),-6.25,-40.5666667
bela vista (1),-7.85,-41.6
bela vista (2),-6.7,-41.3666667
bela vista,-9.2833333,-36.2333333
bela vista,2.2666667,-50.75
bela vista,0.1333333,-67.9
bela vista,-11.8333333,-41.0166667
bela vista,-3.2166667,-39.6166667
bela vista,-19.5333333,-40.4166667
bela vista,-22.1,-56.5166667
bela vista,-3.4013889,-43.2227778
bela vista,-16.05,-56.8833333
bela vista,-15.7333333,-44.55
bela vista,-3.3666667,-51.8333333
bela vista,-24.05,-50.8
bela vista,-3.9163889,-42.2277778
bela vista,-20.9833333,-41.9166667
bela vista,-5.1613889,-36.4969444
bela vista,-28.2,-52.6333333
bela vista,-11.5166667,-65.25
bela vista,1.9333333,-60.9833333
bela vista,-26.1769444,-49.9763889
bela vista,-20.0333333,-47.85
bela vista,-16.9666667,-48.95
bela vista,-7.4666667,-39.7333333
bela vista,-8.2111111,-49.2222222
bela vista de goias,-16.9666667,-48.95
bela vista do meio,-14.9333333,-40.2333333
bela vista do paraiso,-23.0,-51.2
bela vista do sul,-26.1769444,-49.9763889
bela vista do toldo,-26.2666667,-50.5
belchior baixo,-26.85,-49.0
belchior,-20.7333333,-44.0166667
belchior,-26.85,-49.0
belchior,-7.95,-39.9
beldroega,-8.85,-36.75
beldroegas,-8.75,-38.1666667
bele (1),-5.2833333,-39.15
belem (1),-5.15,-38.4166667
belem (2),-5.45,-38.0666667
belem,-9.5833333,-36.4166667
belem,-3.9166667,-69.6166667
belem,-12.6166667,-38.9333333
belem,-4.5,-39.6166667
belem,-18.4666667,-39.7333333
belem,-1.85,-44.8
belem,-18.9,-41.6166667
belem,-1.45,-48.4833333
belem,-6.7166667,-35.5
belem,-23.4333333,-51.7333333
belem,-4.2166667,-42.9833333
belem,-22.9666667,-44.2833333
belem,-5.35,-35.9666667
belem,-8.5333333,-63.6666667
belem,-9.8,-37.3333333
belem,-7.9166667,-38.4666667
belem da cachoeira,-12.6166667,-38.9333333
belem de cabroba,-8.7666667,-38.9666667
belem de caicara,-6.7166667,-35.5
belem de maria,-8.6166667,-35.85
belem de sao francisco,-8.7666667,-38.9666667
belem do bajados,-3.4947222,-62.5472222
belem do brejo do cruz,-6.1833333,-37.5333333
belem do candeia,-3.5166667,-62.4666667
belem do condeia,-3.5166667,-62.4666667
belem do para,-1.45,-48.4833333
belem do sao francisco,-8.7666667,-38.9666667
belem nova,-30.1166667,-51.1666667
belem novo,-30.2,-51.1666667
belem santos,-18.9,-41.6166667
belem velho,-30.1166667,-51.1666667
belexas,-2.55,-67.3833333
beleza,-9.3166667,-36.2333333
beleza,-7.2833333,-38.6666667
beleza,-16.8658333,-44.5847222
beleza,-6.1166667,-41.5833333
beleza,-6.0666667,-37.5833333
beleza,-7.8333333,-40.5166667
belezas,-2.55,-67.3833333
belford roxo,-22.7619444,-43.3991667
belfort roxo,-22.7619444,-43.3991667
belisario,-20.9166667,-42.4666667
belisario,-28.4666667,-53.4333333
belisario benitez,-29.8,-56.85
belisario fulgencio,-16.8,-41.6666667
bella brisa,-6.8836111,-62.6377778
bella monte,-3.0833333,-51.7666667
bella vista,0.1333333,-67.9
bella vista,-11.8333333,-41.0166667
bella vista,-22.1,-56.5166667
bella vista,-16.2580556,-44.1591667
bella vista,-7.55,-53.3
bella vista,-25.4333333,-54.5833333
bella vista,1.9333333,-60.9833333
bella vista,-26.1769444,-49.9763889
bella vista,-16.9666667,-48.95
bello jardim,-8.3333333,-36.4333333
bello monte,-9.8333333,-37.2666667
bello monte,-8.1166667,-70.3333333
bello monte,-3.0833333,-51.7666667
bello monte,-23.35,-49.3666667
bello valle,-20.4166667,-44.0166667
belmiro braga,-21.9497222,-43.4158333
belmont,-4.8666667,-39.6833333
belmont,-21.8272222,-43.2777778
belmont,-8.65,-63.8333333
belmonte,-9.3333333,-72.2
belmonte,-15.85,-38.9
belmonte,-5.1,-40.6833333
belmonte,-7.65,-58.1166667
belmonte,-20.0,-41.45
belmonte,-7.7166667,-40.8
belmonte,-22.35,-41.9666667
belmonte,-8.65,-63.8333333
belmonte,-21.4666667,-47.5166667
belmonte,-7.8666667,-38.7666667
belo banho,-9.3333333,-45.65
belo campo,-11.55,-41.6166667
belo horizonte,-9.45,-37.2666667
belo horizonte,-2.6833333,-67.5333333
belo horizonte,-10.15,-42.2333333
belo horizonte,-7.0833333,-40.0833333
belo horizonte,-20.7333333,-40.6166667
belo horizonte,-19.8,-54.0333333
belo horizonte,-19.9166667,-43.9333333
belo horizonte,-5.3,-52.8666667
belo horizonte,-6.8666667,-38.35
belo horizonte,-6.8833333,-40.6
belo horizonte,-5.4569444,-36.4105556
belo horizonte,-11.8833333,-64.1666667
belo horizonte,-21.4166667,-47.9333333
belo horizonte,-9.7833333,-37.8666667
belo horizonte,-10.4833333,-49.5166667
belo hurizonte,-3.3741667,-42.0355556
belo jardim,-9.4166667,-37.3166667
belo jardim,-12.35,-40.0833333
belo jardim,-8.3333333,-36.4333333
belo monte,-10.0333333,-66.8
belo monte,-9.8333333,-37.2666667
belo monte,-6.2166667,-64.1833333
belo monte,-13.6666667,-40.3166667
belo monte,-3.0833333,-51.7666667
belo monte,-6.5,-42.6833333
belo monte,-23.35,-49.3666667
belomonte,-8.8166667,-36.55
belo norte,-5.3833333,-39.3833333
belo oriente,-19.2333333,-42.4666667
belo vale,-20.4166667,-44.0166667
belterra,-2.6333333,-54.95
beluno,-29.45,-54.9666667
belvedere,-28.5166667,-49.3833333
bem-bom,-9.7166667,-41.8
bem-feita,-9.2833333,-37.5666667
bemfica,-21.6833333,-43.4333333
bemfica,-1.3,-48.3
bem posta,-17.4166667,-42.5166667
bemposta,-22.1397222,-43.0980556
bem-quer,-6.6833333,-42.9833333
bem sera,-8.9230556,-48.1066667
bem-te-vi,-5.4172222,-63.0413889
bem-te-vi,-24.2,-51.8333333
bem-te-vi,-3.7888889,-42.0177778
bemtevi,-8.55,-35.5833333
bene dias machado,-20.4,-46.7166667
benedicto leite,-7.2166667,-44.5666667
benedicto novo,-26.8,-49.4166667
beneditinos,-5.45,-42.3666667
benedito,-6.35,-60.3166667
benedito,-9.0166667,-39.5
benedito,-14.5833333,-44.2166667
benedito dos santos,-21.0666667,-41.7333333
benedito leite,-7.2166667,-44.5666667
benedito medeiros,-20.35,-46.8166667
benedito novo,-26.8,-49.4166667
beneficente,-7.1333333,-60.4833333
beneficiente,-7.1333333,-60.4833333
benevente,-20.8,-40.65
benevenuto,1.8833333,-61.0166667
benevides,-1.3666667,-48.25
benevolencia,-5.9666667,-39.1
benfica,-8.3166667,-73.2833333
benfica,-6.765,-70.9363889
benfica,-12.3833333,-39.3
benfica,-16.7833333,-41.0833333
benfica,-1.3,-48.3
benfica,-4.9722222,-37.0680556
benfica,-29.9,-51.3833333
benfica,-22.4833333,-46.9333333
bengala,-8.0166667,-35.4833333
bengalas,-8.0166667,-35.4833333
benigno,-8.0,-60.85
benjamim,-1.3333333,-48.4333333
benjamim,-25.3333333,-53.8833333
benjamim,-3.3,-61.0166667
benjamim constant,-4.3744444,-70.0297222
benjamim de barros,-17.5666667,-51.9166667
benjamim not,-28.6666667,-53.6
benjamim santana,-16.4333333,-40.45
benjamin,-1.3333333,-48.4333333
benjamin,-25.3333333,-53.8833333
benjamin constant,-4.3744444,-70.0297222
benjamin constant,-21.95,-42.8833333
benjamin constant,-1.0666667,-46.6
benjamin constant,-27.7333333,-52.9833333
benjamin dos santos,-16.2833333,-50.4166667
benjamin novais,-28.6666667,-53.6
benqueirao (2),-6.9833333,-36.1166667
benta,-17.9,-54.5833333
bentevi,-8.55,-35.5833333
bentinho,-17.4666667,-41.8833333
bento alto,-28.6666667,-49.5666667
bento,-13.3,-39.6666667
bento,-17.3333333,-41.1
bento brasil,2.8166667,-60.6166667
bento de abreu,-21.2833333,-50.8
bento fernandes,-5.6833333,-35.8166667
bento gomes,-18.0666667,-54.5333333
bento goncalves,-29.1666667,-51.5166667
bento munhoz,-24.9,-53.1333333
bento pereira,-5.1166667,-38.35
bentopolis,-22.9333333,-51.7166667
bento rodrigues,-20.2333333,-43.4166667
bento rogrigues,-5.6166667,-39.7666667
bento simoes,-12.15,-38.7333333
benvenuto,-2.5833333,-51.0166667
bequimao,-2.4333333,-44.7833333
bergamasco,-22.4166667,-47.3
berigui,-25.5333333,-49.3833333
berilo,-16.95,-42.4833333
berimbau,-5.5902778,-60.8066667
berimbau,-5.4166667,-40.4666667
beriolino bitu,-17.3166667,-40.9333333
beriquara,-20.3166667,-47.6
beritingas,-11.6,-38.8
berlenga,-7.2666667,-40.5833333
berlengas,-6.4,-41.75
berlim,-3.4388889,-63.4169444
berlinque,-13.1,-38.75
bernarda,-7.2,-38.6833333
bernarda,-7.8,-38.1666667
bernardes,-16.5,-52.05
bernardino borges,-20.4333333,-46.2666667
bernardino de campos,-23.0333333,-49.4833333
bernardo,-9.0833333,-37.4666667
bernardo,-13.1333333,-39.0166667
bernardo,-4.6166667,-44.9166667
bernardo,-5.2833333,-55.8666667
bernardo dias,-15.6666667,-57.5
bernardo sayao,-7.8569444,-48.7863889
bernardo vieira,-7.9333333,-38.55
berra bode,-3.9,-38.3833333
berro,-3.5933333,-42.5830556
berro de dentro,-3.5838889,-42.5705556
berta,-17.9,-54.5833333
bertanholi,-24.5,-49.5166667
bertinho,-2.7833333,-50.4
bertioga,-6.55,-38.85
bertioga,-7.5,-36.2833333
bertioga,-23.85,-46.15
berto cirio,-29.8666667,-51.25
bertolinia,-7.6333333,-43.95
bertolino pinheiro,-17.3,-41.3166667
bertopolis,-17.0166667,-40.5666667
beruri,-3.9,-61.3666667
berury,-3.9,-61.3666667
besouro,-8.9825,-72.7263889
besouro,-7.5333333,-39.0833333
besouro,-25.2166667,-53.2
besta morta,-3.1113889,-42.3797222
betania,-13.0833333,-42.8666667
betania,-3.2833333,-39.65
betania,-5.5666667,-42.65
betania,-8.2666667,-38.0333333
betim,-19.9666667,-44.2166667
betuli,-9.7333333,-42.2166667
bevenuto,-2.5833333,-51.0166667
beverine,-26.95,-53.2166667
beverini,-26.95,-53.2166667
beverni,-26.95,-53.2166667
bexiga,-3.7875,-42.7375
bexiga,-29.9666667,-52.6833333
beya-flor,-21.1333333,-43.0833333
bezerra,-7.5,-41.5166667
bezerras,-6.8166667,-37.85
bezerrinha,-5.5666667,-39.0333333
bezerro manso,-5.2333333,-42.5166667
bezerro morto,-6.6833333,-38.7
bezerro morto,-6.6666667,-41.35
bezerros,-3.7538889,-42.5155556
bezerros,-8.2333333,-35.75
bezouro,-7.0833333,-38.1166667
biancardia,-19.4166667,-40.3333333
bias fortes,-21.6,-43.7666667
biaxao do coco,-5.4833333,-43.4666667
biboca,-21.45,-41.6333333
bica,-5.3166667,-38.0333333
bica,-3.955,-43.1544444
bica de pedra,-22.2333333,-48.6833333
bicanca,-20.2166667,-40.2166667
bicas,-21.7166667,-43.0666667
bicas do meio,-22.5166667,-45.35
bicho de baixo,-13.5166667,-41.6333333
bicho do meio,-13.5,-41.65
bicuda,-13.95,-41.2666667
bicudo,-13.95,-41.2666667
bicudo,-21.2166667,-51.05
bicudos,-22.3166667,-47.7
bicuiba,-3.4325,-42.5983333
bicuiba,-20.0833333,-42.3666667
bicuida,-3.2877778,-42.3333333
bifurcacao,-28.45,-48.7833333
biguacu,-27.5,-48.6666667
biguassu,-27.5,-48.6666667
biguazinho,-24.2833333,-47.5333333
bilac,-21.4,-50.4666667
bilheira,-4.0166667,-40.05
binga,-7.7,-65.05
bioto guimaraes,-17.7166667,-41.5833333
biquinha,-22.2238889,-43.6866667
biquinhas,-18.7833333,-45.5
biraba,-10.8,-42.8333333
biriba,-12.0,-38.2
biribeira,-12.6333333,-38.2
biribiri,-18.1333333,-43.6166667
birigui,-21.3,-50.3166667
biriguy,-21.3,-50.3166667
biririca,-20.0166667,-40.2333333
biriricas,-18.6,-40.1
biriricas de baixo,-20.35,-40.5833333
biritiba-mirim,-23.5833333,-46.0333333
biritinga,-11.6,-38.8
birra,-11.6666667,-47.0666667
biscaia,-25.0666667,-49.9
bismarck,-16.75,-57.05
bismarque,-16.75,-57.05
bitaculo,-17.05,-49.7833333
bitenambi,-13.5833333,-39.5
bitencourt,-16.3166667,-57.5166667
bitencurt,-16.3166667,-57.5166667
bitumirim,-25.0333333,-50.7833333
bitupita,-2.895,-41.2758333
bituri,-20.5333333,-44.0833333
bituruna,-26.1666667,-51.5666667
bituva dos lopes,-25.5569444,-50.5319444
bixopa,-5.0,-38.2
bizarra,-7.75,-35.4666667
bizum,-7.7833333,-41.6333333
blau nunes,-28.3666667,-53.25
blauth,-29.2333333,-51.45
blinha,-27.3,-49.3666667
blumenau,-26.9333333,-49.05
boa agua,-4.8333333,-38.6166667
boa agua,-6.4,-37.5666667
boa agua,-5.8833333,-35.6666667
boa agua dos leandros,-6.1833333,-37.8833333
boa barreirinha,-23.3,-47.1666667
boa barrinha,-23.3,-47.1666667
boa centro,-27.75,-54.5
boa chapeleira,-23.2333333,-47.0833333
boacica,-5.2833333,-35.5666667
boacu,-13.9833333,-40.2
boa dadiva,-5.4833333,-40.3166667
boa eoperanca,-21.0166667,-41.6166667
boa espaernca,-7.05,-38.7833333
boa espera,-11.9166667,-38.8666667
boa esperanca,-9.95,-66.6833333
boa esperanca,-9.3166667,-37.95
boa esperanca,-0.3833333,-51.5833333
boa esperanca,-2.65,-67.4833333
boa esperanca,-10.6166667,-43.5
boa esperanca,-4.0666667,-39.2666667
boa esperanca,-18.55,-40.2833333
boa esperanca,-19.3833333,-56.45
boa esperanca,-1.6833333,-44.9666667
boa esperanca,-21.0833333,-45.5666667
boa esperanca,-0.7,-47.55
boa esperanca,-6.2333333,-37.4833333
boa esperanca,-24.3833333,-49.5666667
boa esperanca,-10.0,-45.4833333
boa esperanca,-21.2333333,-41.5333333
boa esperanca,-5.3811111,-36.0386111
boa esperanca,-28.3,-53.65
boa esperanca,3.35,-61.3833333
boa esperanca,-20.2166667,-50.3666667
boa esperanca,-14.5333333,-46.2
boa esperanca,-8.4,-36.5333333
boa esperanca,-11.8166667,-47.45
boa esperanca do mearim,-4.8833333,-44.8833333
boa esperanca do sul,-21.9833333,-48.3833333
boa esperaranca,-9.25,-44.0833333
boa estrela,-7.7666667,-48.5666667
boa familia,-19.8,-40.85
boa familia,-21.2166667,-42.5166667
boa fe,-5.6469444,-64.2055556
boa fe,-12.3333333,-39.4
boa fe,-5.55,-40.5166667
boa fe,-4.6,-56.2
boa fe,-6.8833333,-38.7
boa fe,-6.0666667,-41.9166667
boa fe,-22.3666667,-41.8833333
boa fortuna,-21.05,-41.7333333
boa guaxinduba,-23.2833333,-47.0166667
boa hora,-7.4666667,-70.1666667
boa hora,-10.9666667,-38.5333333
boa hora,-5.0666667,-39.8166667
boa hora,-3.2525,-42.9380556
boa hora,-11.6833333,-65.0833333
boa ideia,-8.15,-37.5666667
boa lembranca,-4.4755556,-59.8663889
boa lembranca,-9.6166667,-38.0833333
boa memoria,-21.5833333,-55.5333333
boa morada,-7.7666667,-45.5
boa morte,-20.4333333,-43.9833333
boa morte,-1.4,-48.6666667
boa nova,-5.6044444,-61.1408333
boa nova,-12.25,-40.55
boa nova,-13.4166667,-57.9166667
boa nova,-6.0666667,-42.7166667
boapaba,-19.65,-40.6166667
boa paz,-12.15,-38.5833333
boa paz,-5.2911111,-36.5022222
boa razao,-3.6105556,-43.3077778
boa-saude,-7.1166667,-39.7666667
boa-saude,-6.15,-35.5833333
boa sentenca,-13.5833333,-41.7166667
boa sombra,-9.15,-37.7333333
boa sorte,-9.6666667,-37.4666667
boa sorte,-2.75,-65.85
boa sorte,-12.05,-40.1833333
boa sorte,-5.1166667,-39.3166667
boa sorte,-20.2,-41.0666667
boa sorte,-19.35,-57.0833333
boa sorte,-8.55,-46.5
boa sorte,-15.0777778,-59.8747222
boa sorte,-15.8333333,-40.9833333
boa sorte,-6.45,-36.35
boa sorte,-21.85,-42.25
boa sorte,-5.2166667,-37.7166667
boa sorte,-8.5666667,-36.9
boa sorte,-9.6308333,-46.5338889
boa terra,-12.0166667,-41.0
boa uniao,-4.3933333,-59.9911111
boa-uniao,-7.55,-66.2666667
boa uniao,-7.8,-68.5166667
boa uniao,-12.1833333,-38.5
boa uniao,-4.5,-38.75
boa uniao,-2.0666667,-49.15
boa uniao,-8.4666667,-40.4333333
boa vargem grande,-23.35,-47.0666667
boa ventura,-4.9,-39.6666667
boa ventura,-21.6166667,-43.35
boa ventura,-7.4166667,-38.2166667
boa ventura,-24.95,-51.6166667
boa ventura,-5.5166667,-41.6666667
boaventura,-21.3166667,-41.6333333
boa ventura,-16.45,-51.7833333
boa ventura,-7.7833333,-37.5333333
boa vereda,-22.45,-46.2333333
boa viagem,-12.9283333,-38.5116667
boa viagem,-5.1166667,-39.7333333
boa viagem,-8.1166667,-34.8833333
boa vida,-19.6833333,-41.6
boa vida,-22.3,-42.7833333
boa vinha,-22.6,-47.75
boa vista (1),-3.7333333,-40.2333333
boa vista (1),-6.1333333,-43.2166667
boa vista (1),-6.6,-36.1333333
boa vista (1),-6.4333333,-41.9833333
boa vista (1),-5.75,-37.9
boa vista (2),-3.8666667,-39.9
boa vista (2),-6.2,-42.5833333
boa vista (3),-3.9,-39.1833333
boa vista (3),-6.2,-42.4333333
boa vista (4),-5.5833333,-40.1
boa vista (4),-7.45,-41.5
boa vista (5),-5.8833333,-39.45
boa vista (5),-7.2,-40.7666667
boa vista (6),-5.9166667,-40.3833333
boa vista (6),-6.6833333,-42.5166667
boa vista (7),-5.9833333,-40.2333333
boa vista,-10.3,-67.25
boa vista,-9.3666667,-36.0666667
boa vista,-0.35,-52.3166667
boa vista,0.25,-64.0166667
boa vista,-10.0666667,-39.7
boa-vista,-12.6666667,-40.6166667
boa vista,-12.7333333,-41.8333333
boa vista,-4.3166667,-39.4166667
boa vista,-15.8333333,-47.55
boa vista,-18.65,-39.75
boa vista,-17.85,-54.2166667
boa vista,-3.2166667,-42.5666667
boa vista,-15.1166667,-56.4
boa vista,-15.7666667,-44.7166667
boa vista,-1.0666667,-50.3333333
boa vista,-6.1333333,-37.4833333
boa vista,-25.25,-51.6833333
boa vista,-10.4833333,-45.1
boa vista,-21.3666667,-41.4833333
boa vista,-5.0641667,-37.4702778
boa vista,-28.95,-53.15
boa vista,-10.7333333,-62.1333333
boa vista,2.8166667,-60.6666667
boa vista,-26.2833333,-48.8333333
boa vista,-20.1666667,-47.7
boa vista,-10.4333333,-37.1333333
boa vista,-7.5,-37.5333333
boa vista,-11.45,-47.8833333
boa vista da malhada,-8.0666667,-36.0833333
boa vista de colonia,-7.6666667,-37.7
boa vista de palmas,-16.4666667,-45.7666667
boa vista de santo antonio,-10.5166667,-42.55
boa vista de sao antonio,-10.5166667,-42.55
boa vista de trairas e aracati,-16.1833333,-49.0833333
boa vista do bacuri,-4.8333333,-62.5666667
boa vista do burica,-27.6333333,-54.1666667
boa vista do capanema,-26.1344444,-53.5758333
boa vista do erechim,-27.6333333,-52.2833333
boa vista do helvecio,-13.7166667,-40.6166667
boa vista do jauato,-2.7666667,-65.2833333
boa vista do lagamar,-11.8333333,-43.3166667
boa vista do marzagao,-17.9833333,-48.65
boa vista do matao,-16.2166667,-49.2
boa vista do pichaui,-12.0166667,-43.35
boa vista do pindare,-3.4,-44.9833333
boa vista do pixaui,-12.0166667,-43.35
boa vista do rio branco,2.8166667,-60.6666667
boa vista dos cariocas,-3.65,-42.15
boa vista dos inacios,-8.7166667,-36.6333333
boa vista dos nunes,-7.6666667,-37.1333333
boa vista dos oleos,-21.5666667,-46.0333333
boa vista do tocantins,-6.3244444,-47.2777778
boa vista do tremendal,-15.15,-42.8833333
boa vista esteires,-10.5166667,-42.55
boa vista lagamar,-11.8333333,-43.3166667
boa vista-lugarejo,-24.5833333,-47.6333333
bobo,-20.7833333,-45.1333333
boca aripuana,-5.1202778,-60.3788889
boca da barra ii,-3.4447222,-42.3947222
boca da caatinga,-5.7166667,-41.9
boca da catinga,-10.0166667,-44.4333333
boca da estrada,-2.1166667,-61.0
boca da lagoa sao joao,-1.9172222,-61.4055556
boca da mata,-9.6,-36.25
boca da mata,-12.7666667,-39.4666667
boca da mata,-3.7208333,-42.7311111
boca-da-mata,-7.5166667,-34.9
boca da mata,-3.7777778,-42.4927778
boca da mata,4.3166667,-61.15
boca da mata de jose carneiro,-9.5666667,-36.3666667
boca da peca,-7.9833333,-37.7
boca da picada,-10.7833333,-43.5666667
boca da picada,-3.41,-42.6
boca da vargem,-5.3208333,-36.725
boca da varzea,-12.0333333,-38.7333333
boca de pauini,-7.7833333,-67.0833333
boca de tauiry,-5.1333333,-49.3
boca de teuini,-7.95,-67.2333333
boca do acara,-6.2294444,-62.2544444
boca do acre,-8.75,-67.3833333
boca do arara,-8.945,-72.7616667
boca do caju,-3.3697222,-62.5913889
boca do campana,-5.8661111,-61.6936111
boca do campo,-12.25,-41.3666667
boca do capana,-5.8661111,-61.6936111
boca do carapanatuba,-6.7541667,-62.5916667
boca do carrasco,-13.5,-40.8333333
boca do centro,-3.75,-42.4
boca do coco,-5.2833333,-42.2166667
boca do corrego,-15.8666667,-39.1166667
boca do corrego,-3.1166667,-39.6666667
boca do corvo,-4.6666667,-37.8166667
boca do curara,-5.7561111,-60.94
boca do curuquele,-8.3166667,-65.6833333
boca do curuquete,-8.3166667,-65.6833333
boca do fumaco,-3.75,-59.05
boca do jaminaua,-9.1333333,-70.8333333
boca do jari,-1.1166667,-51.9666667
boca do mato,-12.7666667,-39.4666667
boca do mato,-22.9097222,-43.2930556
boca do moaca,-7.6833333,-68.2833333
boca do moaco,-7.6833333,-68.2833333
boca do monte,-29.6333333,-53.9166667
boca do munguba,-3.5252778,-62.8955556
boca do mutum,-4.4333333,-68.05
boca do pajeu,-8.9166667,-38.7
boca do punus,-3.6833333,-61.45
boca do purus,-3.6833333,-61.45
boca do rapirra,-10.3333333,-67.1833333
boca do rio,-13.0333333,-38.65
boca do saco,-10.6166667,-43.5
boca do saco,-7.1666667,-41.65
boca do taquari,-7.9333333,-71.4666667
boca do tauari,-7.9333333,-71.4666667
boca do tejo,-8.9813889,-72.7177778
boca do tucuma,-5.0922222,-59.365
bocaina,-20.8166667,-57.3666667
bocaina,-6.75,-44.0666667
bocaina,-15.2666667,-56.75
bocaina,-17.2666667,-46.15
bocaina,-25.0,-50.2666667
bocaina,-6.9166667,-41.3166667
bocaina,-27.75,-49.95
bocaina,-20.4666667,-47.7333333
bocaina de minas,-22.1666667,-44.4
bocaina do sul,-27.75,-49.95
bocaine,-6.7166667,-42.6666667
bocaiuva,-21.9833333,-54.5333333
bocaiuva,-14.65,-57.2166667
bocaiuva,-17.1166667,-43.8166667
bocaiuva,-25.1833333,-49.1333333
bocaiuva,-28.7666667,-51.9333333
bocaiuva,-22.5166667,-48.6833333
bocaiuva do sul,-25.1833333,-49.1333333
bocaiuval,-14.65,-57.2166667
bocaja,-22.75,-55.2166667
boca torta,-7.0333333,-38.7
bocayuva,-17.1166667,-43.8166667
bocayuva,-25.1833333,-49.1333333
bocayuva,-22.5166667,-48.6833333
bocayuval,-14.65,-57.2166667
bocca da maffa,-9.6833333,-36.1833333
bocca de matta,-7.5166667,-34.9
bocca do acre,-8.75,-67.3833333
bocca do curua,-5.4,-54.4666667
bocca do fumaco,-3.75,-59.05
bocca do jaminaua,-9.1333333,-70.8333333
bocca do moaco,-7.6833333,-68.2833333
bocca do monte,-29.6333333,-53.9166667
bocca do mutum,-4.4333333,-68.05
bocca do pauhiny,-7.7833333,-67.0833333
bocca do rapirra,-10.3333333,-67.1833333
bocca do tauary,-7.9333333,-71.4666667
bocca do tauiry,-5.1333333,-49.3
bocianowski,-28.6333333,-49.3166667
bocianwski,-28.6333333,-49.3166667
bocoroca,-9.4666667,-41.1
bocoroca,-28.7333333,-54.9166667
bocuituba,-12.6666667,-42.8166667
bode,-17.6333333,-55.0333333
bodega,-20.05,-55.7833333
bodega,-20.3166667,-43.1
bodo,-5.9875,-36.4119444
bodoco,-7.7833333,-39.9166667
bodocongo,-7.5166667,-35.9833333
bodote,-25.1833333,-53.0833333
bofete,-23.1166667,-48.25
boia,-21.6,-41.9333333
boiacanga,-0.8625,-64.8233333
boiacu,-0.4397222,-61.7822222
boiada,-6.2666667,-40.2166667
boiada,-21.2833333,-47.1
boiadeiro,-22.6038889,-47.495
boianga,-21.6333333,-41.4333333
boiao,-3.2686111,-43.4941667
boiaruca ponta,0.0666667,-67.7833333
boi,-4.0333333,-40.0833333
boi,-3.0280556,-43.0347222
boi,-3.5463889,-42.3469444
boi brave,-7.7,-36.25
boi de carro,-16.2333333,-56.5833333
boi jagua,-23.2,-54.85
boim,-3.0833333,-55.3
boi morto,-15.5833333,-57.45
boi morto,-6.8833333,-38.6
boi morto,-3.7161111,-42.3986111
boi pombo,-7.85,-36.4833333
boi raposo,-7.0666667,-37.4
bois,-3.55,-39.6833333
bois,-18.65,-49.2833333
bois,-9.4333333,-44.7666667
bois buritis,-11.3,-42.8166667
boiteuxburgo,-27.4166667,-49.2166667
boituva,-23.2833333,-47.6833333
boi velho,-7.6166667,-37.1666667
boi velho,-5.1338889,-36.465
bojuru,-31.6333333,-51.4333333
bola,-9.4333333,-36.8
bola,-4.5,-38.4666667
bola,-5.0833333,-43.2333333
bolacha,-32.1666667,-52.2
bolandeira,-12.8,-38.3833333
bolandeira,-7.15,-40.2833333
bolandeira,-6.35,-38.55
bolao,-7.6166667,-36.35
bolaxa,-32.1666667,-52.2
boliche,-20.2666667,-54.5
boliche seco,-21.3,-55.95
bolicho,-22.9333333,-55.4666667
bolicho seco,-21.3,-55.95
bolivia,-7.3666667,-58.0333333
bolivia,-4.6666667,-40.0333333
bolivia,-3.9827778,-42.0394444
bom-assunto,-3.98,-42.2
